origin,pre,file_name
1,0.9239257346590991,origin1
1,0.15547301335554,origin1
1,0.9132661986070341,origin1
1,0.6979583264946391,origin1
1,0.00877075736244709,origin1
1,0.879003710844228,origin1
1,0.7742532005197941,origin1
1,0.0112376625387683,origin1
1,0.34759873000161,origin1
1,0.0015543940986397,origin1
1,0.0183402019735478,origin1
1,0.0151286602526458,origin1
1,0.00808370612580715,origin1
1,0.918493229704227,origin1
1,0.46635274528832793,origin1
1,0.5092293539667071,origin1
1,0.000628397064901875,origin1
1,0.00023761752056156098,origin1
1,0.0101800899208995,origin1
1,0.256255208151555,origin1
1,0.166511103270498,origin1
1,0.0132099823996145,origin1
1,0.31256383244239,origin1
1,0.606440937029668,origin1
1,0.919350411275407,origin1
1,0.00323976629910424,origin1
1,0.8622807860013071,origin1
1,0.77303726163584,origin1
1,0.903308943365611,origin1
1,0.8408171302459209,origin1
1,0.132105456335097,origin1
1,0.0190047236519677,origin1
1,0.8839914171411221,origin1
1,0.19081391912276802,origin1
1,0.599520377747446,origin1
1,0.81760252667401,origin1
1,0.6884656775770579,origin1
1,0.289561769414117,origin1
1,0.6258244909626839,origin1
1,0.4055123229127561,origin1
1,0.797369684490277,origin1
1,0.9496341968015001,origin1
1,0.0020251739810876698,origin1
1,0.00289062038038872,origin1
1,0.391964548365858,origin1
1,0.9118207700326899,origin1
1,0.771778841084737,origin1
1,0.00107358673730636,origin1
1,0.7373436950384119,origin1
1,0.38392427193434,origin1
1,0.47508192680780004,origin1
1,0.9359719729012349,origin1
1,0.9348270954486241,origin1
1,0.567651280277165,origin1
1,0.9414620724387729,origin1
1,0.932825684032994,origin1
1,0.9377512530973159,origin1
1,0.023994870034703,origin1
1,0.35273795594335206,origin1
1,0.0017699174814318102,origin1
1,0.954769361076697,origin1
1,0.9417822404568559,origin1
1,0.000200500036381504,origin1
1,0.000169587347787214,origin1
1,0.758050868709305,origin1
1,0.7584692668001741,origin1
1,0.6774082409909711,origin1
1,0.00040093633417491497,origin1
1,0.011753458840626,origin1
1,0.6752229494856851,origin1
1,0.749126893225941,origin1
1,0.936346923163007,origin1
1,0.8780438928849441,origin1
1,0.81074499828339,origin1
1,0.00914531234743642,origin1
1,0.842200428022245,origin1
1,0.9291736453250429,origin1
1,0.9293597846826149,origin1
1,0.947567616462116,origin1
1,0.352209255591424,origin1
1,0.8935095432510799,origin1
1,0.9448045714504699,origin1
1,0.839014282941394,origin1
1,0.9284191392124092,origin1
1,0.973667735154043,origin1
1,0.9489250189947959,origin1
1,0.971114324423212,origin1
1,0.968167135889768,origin1
1,0.9608703706334629,origin1
1,0.9508888819306329,origin1
1,0.966859356649898,origin1
1,0.971068230593902,origin1
1,0.961196757676332,origin1
1,0.9583146002581809,origin1
1,0.847672602159037,origin1
1,0.9328948807377991,origin1
1,0.9779385401735559,origin1
1,0.971038559726285,origin1
1,0.9725036943913291,origin1
1,0.914247118863193,origin1
1,0.521655961919701,origin1
1,0.9375108164065771,origin1
1,0.8341979851334441,origin1
1,0.956215536322355,origin1
1,0.85603720132843,origin1
1,0.8644902681230558,origin1
1,0.931998217667812,origin1
1,0.9325276850713939,origin1
1,0.646771093391802,origin1
1,0.8144710576030161,origin1
1,0.0109661467760594,origin1
1,0.9107175448062339,origin1
1,0.8723811079587971,origin1
1,0.943227608341794,origin1
1,0.837691479820172,origin1
1,0.9236331036597181,origin1
1,0.938714752033668,origin1
1,0.764628843444783,origin1
1,0.873341574929553,origin1
1,0.8732479764960609,origin1
1,0.963482944573059,origin1
1,0.9588507160885441,origin1
1,0.83090276611812,origin1
1,0.366116104745775,origin1
1,0.8919725152181959,origin1
1,0.903589410319502,origin1
1,0.0123547459245721,origin1
1,0.542928952429505,origin1
1,0.6623363333097121,origin1
1,0.0110099881152519,origin1
1,0.8220671728000141,origin1
1,0.315486135114545,origin1
1,0.8816727801015699,origin1
1,0.9503812729442309,origin1
1,0.8267469517035091,origin1
1,0.8438007901917959,origin1
1,0.937304756656692,origin1
0,0.00138283520418013,origin1
0,0.000341893713084774,origin1
0,0.000816552582000835,origin1
0,0.000276379130678813,origin1
0,0.00037885042694132005,origin1
0,0.00036524788030477403,origin1
0,0.000620345900898954,origin1
0,2.23385707192248e-05,origin1
0,0.00505803153873005,origin1
0,0.00192697933234546,origin1
0,0.000114430224316195,origin1
0,0.10231876052330802,origin1
0,7.603265682954821e-05,origin1
0,0.000881357839882725,origin1
0,0.000320940443257215,origin1
0,0.00014410530418455502,origin1
0,0.000472292957826611,origin1
0,0.00122090691144066,origin1
0,0.0003883752659705,origin1
0,0.0021177853316787,origin1
0,0.00106524118510308,origin1
0,0.000313009544390025,origin1
0,0.00508636120468045,origin1
0,0.000269226095658841,origin1
0,0.00011617179707040501,origin1
0,0.000508571442576144,origin1
0,0.000511462934145972,origin1
0,0.000457298943376959,origin1
0,0.000622844232765566,origin1
0,0.00633973836406045,origin1
0,0.00098077263876683,origin1
0,0.245831174306771,origin1
0,0.00258767766118776,origin1
0,0.000144109296661664,origin1
0,0.00056902753173733,origin1
0,0.000349143165493309,origin1
0,0.000874860817724549,origin1
0,0.000291476465971584,origin1
0,0.00021569203597765,origin1
0,0.0007284283703189099,origin1
0,0.00120380817716686,origin1
0,0.0966515514811427,origin1
0,0.000301222841808152,origin1
0,0.0002911754021487,origin1
0,0.0008773662545254599,origin1
0,0.0953917744128465,origin1
0,0.000929798378540003,origin1
0,0.0005481486739520889,origin1
0,0.00133154925976841,origin1
0,0.00031378927019392,origin1
0,0.000395521664531285,origin1
0,0.00346079953759356,origin1
0,0.000513053426969706,origin1
0,0.00305061604540343,origin1
0,0.00027055348494442797,origin1
0,0.00148514291410008,origin1
0,0.000317600962900037,origin1
0,0.00297322612269569,origin1
0,0.0005365766242581719,origin1
0,0.0007503176176264731,origin1
0,0.000191058316636885,origin1
0,0.00023775144170694903,origin1
0,0.000522371120794427,origin1
0,0.00024849676520911603,origin1
0,0.00114545756012281,origin1
0,0.0006161130960602379,origin1
0,0.000248727150694693,origin1
0,0.000632345448450792,origin1
0,0.000605200037559955,origin1
0,0.00118158008752671,origin1
0,0.00037535226354996697,origin1
0,0.00076882379876161,origin1
0,0.000978711698670919,origin1
0,0.00206859013720669,origin1
0,0.000291899097597854,origin1
0,0.00089183977590129,origin1
0,0.0006686271640405111,origin1
0,0.00011955923361798799,origin1
0,0.00024033592448105402,origin1
0,0.000217100661283297,origin1
0,0.000993857698779955,origin1
0,0.307041279110148,origin1
0,0.0012487468031876,origin1
0,0.000421014887261499,origin1
0,0.000605142074381049,origin1
0,0.000182855039373128,origin1
0,0.000199884244723164,origin1
0,0.0008083797699585599,origin1
0,7.35147150460488e-05,origin1
0,0.0021441656783861398,origin1
0,0.00169067096604641,origin1
0,0.0007937544071324191,origin1
0,0.000332532436436445,origin1
0,0.00166202512497244,origin1
0,0.0008044851524597241,origin1
0,0.10539639811769802,origin1
0,0.000445819043506474,origin1
0,0.00154063904266391,origin1
0,0.000315910035454033,origin1
0,2.5415148416204802e-05,origin1
0,0.00143761276547515,origin1
0,8.8449641907437e-05,origin1
0,0.0010420280086816,origin1
0,0.0024287696570619898,origin1
0,0.0012594921301980401,origin1
0,0.00020198835849288602,origin1
0,0.11691656034166198,origin1
0,8.41629799109442e-05,origin1
0,0.000396932760746598,origin1
0,0.000863108585026463,origin1
0,0.000746958714816952,origin1
0,0.000104709281597267,origin1
0,0.00268465797230291,origin1
0,0.000478855022958281,origin1
0,0.000730291227073093,origin1
0,0.000267419481525988,origin1
0,0.0033657400110738,origin1
0,0.000154948453756375,origin1
0,0.00068817331456988,origin1
0,7.70214531994479e-05,origin1
0,0.0129773260138244,origin1
0,0.000180301792549388,origin1
0,0.22164132264827502,origin1
0,0.0036512646867190397,origin1
0,0.00035451210268608503,origin1
0,0.00072017796285569,origin1
0,0.00760790616587245,origin1
0,4.69033468897709e-05,origin1
0,0.000657111767780497,origin1
0,0.00360177685413935,origin1
0,0.00033571165367768,origin1
0,0.0010242599288855301,origin1
0,0.00011706366076309199,origin1
0,0.00064983616487162,origin1
0,0.000382198282041942,origin1
0,0.000508825177641861,origin1
0,0.0014466320171398698,origin1
0,0.00044160385451679504,origin1
0,0.000254042769138976,origin1
0,0.00280691803787514,origin1
0,0.000304363644842169,origin1
0,0.0006707922268045299,origin1
0,0.00372790097905217,origin1
0,0.00015013698666634098,origin1
0,0.00122832738997772,origin1
0,0.000249766491370848,origin1
0,0.00186231125949835,origin1
0,0.0008078499934515151,origin1
0,0.000549468505017539,origin1
0,0.00015384035704406898,origin1
0,0.00016734626442305801,origin1
0,0.000382485733620187,origin1
0,0.00375414857025229,origin1
0,0.000422883610874733,origin1
0,0.000652071069078013,origin1
0,0.00109805151901001,origin1
0,0.00075367715533365,origin1
0,0.00111417896229209,origin1
0,0.000185354039559601,origin1
0,0.00030424763393893103,origin1
0,9.23649159571024e-05,origin1
0,0.000800695073950135,origin1
0,0.00035684582927241,origin1
0,0.00065457749094272,origin1
0,0.0006238526444275731,origin1
0,0.00047912491103003206,origin1
0,0.000288397804642091,origin1
0,0.000515970489871257,origin1
0,0.0008994539998780199,origin1
0,0.000307734235672746,origin1
0,0.000101843607802976,origin1
0,0.000564522553129026,origin1
0,0.00066405548562241,origin1
0,0.000904438959094572,origin1
0,0.0006820055344244429,origin1
0,0.00018386048828203502,origin1
0,0.00036771019995500897,origin1
0,7.23929947579062e-05,origin1
0,0.000269637438166161,origin1
0,0.0015083124728226599,origin1
0,0.00219297174147228,origin1
0,0.000868895004377566,origin1
0,0.00173202060338181,origin1
0,0.00016663985945171298,origin1
0,0.0023082615283447102,origin1
0,0.000836500404706486,origin1
0,0.000637811134703521,origin1
0,0.00171039509175301,origin1
0,0.0012854832110683698,origin1
0,0.00046033665794991394,origin1
0,0.000391389186325183,origin1
0,0.000454074716801636,origin1
0,0.00047730927735658603,origin1
0,0.000813189831169164,origin1
0,0.000724361444173781,origin1
0,0.00112270318277752,origin1
0,0.000157116572584294,origin1
0,0.000155051044193003,origin1
0,0.000215821919440716,origin1
0,0.000201159616338744,origin1
0,0.0009553228078616029,origin1
0,0.000158973275660834,origin1
0,4.7819923697857105e-05,origin1
0,0.000253222717623377,origin1
0,0.0011933353189693301,origin1
0,0.00488678503269976,origin1
0,0.0006184599947410469,origin1
0,0.00125305075490405,origin1
0,0.000382729041990151,origin1
0,0.000674489954905654,origin1
0,0.00091874215653425,origin1
0,0.00012125383442152299,origin1
0,0.000445392796473387,origin1
0,0.00192514298575607,origin1
0,0.000205984937165913,origin1
0,0.000601778759556926,origin1
0,0.00212288371932511,origin1
0,0.0005245078825693241,origin1
0,0.00118400296427182,origin1
0,0.000600505359533067,origin1
0,0.000510116038103055,origin1
0,0.0010542481212967199,origin1
0,0.000631261104524199,origin1
0,0.00122577558201313,origin1
0,0.12475473373854902,origin1
0,0.155112520084417,origin1
0,0.0028081692429326,origin1
0,0.000291412314632526,origin1
0,0.00106802671953725,origin1
0,0.15895161472851402,origin1
0,0.00135658576546123,origin1
0,0.000268075656789957,origin1
0,0.000288899118449765,origin1
0,0.0022960232592702102,origin1
0,0.0009217900473424641,origin1
0,2.8913785041482696e-05,origin1
0,2.8472406275795898e-05,origin1
0,0.000706322086913116,origin1
0,0.0008874859402030721,origin1
0,0.000338794736138428,origin1
0,0.00107928320269467,origin1
0,0.000120465854575935,origin1
0,0.000758301143083935,origin1
0,0.00038927391407295,origin1
0,0.000176233054346226,origin1
0,0.0008875717930817821,origin1
0,0.00013295548829285,origin1
0,0.000356299673320609,origin1
0,0.000512912401359926,origin1
0,0.000308992008103307,origin1
0,0.000528281691256244,origin1
0,0.0033212063262531,origin1
0,0.000311253791824043,origin1
0,0.00105772939309514,origin1
0,0.000456068578283016,origin1
0,0.00012332831695668,origin1
0,0.000647041560351015,origin1
0,0.0008259750536124981,origin1
0,0.000127340998489528,origin1
0,0.0011526752457869198,origin1
0,0.201806432483465,origin1
0,3.21975503437455e-05,origin1
0,0.000504529030234308,origin1
0,0.0017312945781910699,origin1
1,0.28938062894587396,origin2
1,0.381839556015456,origin2
1,0.20501112991082396,origin2
1,0.9295237606103142,origin2
1,0.0039936800528877605,origin2
1,0.00225376603233905,origin2
1,0.554063399361384,origin2
1,0.7800951729746279,origin2
1,0.823944560734614,origin2
1,0.26975807644688504,origin2
1,0.172803955617106,origin2
1,0.5543203432911179,origin2
1,0.35097945386889395,origin2
1,0.00873340552526539,origin2
1,0.0101429780330325,origin2
1,0.0005097002469809731,origin2
1,0.000515222939211367,origin2
1,0.490019819587996,origin2
1,0.581866955007584,origin2
1,0.516842667830581,origin2
1,0.45826864090569397,origin2
1,0.948599295436652,origin2
1,0.936501641275837,origin2
1,0.9357600387602621,origin2
1,0.0203538445675393,origin2
1,0.000787489194158181,origin2
1,0.19686861474779502,origin2
1,0.86090525614249,origin2
1,0.644973114511481,origin2
1,0.667807218334062,origin2
1,0.239726662779299,origin2
1,0.45185636411374897,origin2
1,0.00432513382613034,origin2
1,0.349129358365967,origin2
1,0.5485792945094979,origin2
1,0.221976250719149,origin2
1,0.8948375573066241,origin2
1,0.9164878825841031,origin2
1,0.0010986758199272,origin2
1,0.00104071857498532,origin2
1,0.941556917804521,origin2
1,0.901243092404259,origin2
1,0.446132214083189,origin2
1,0.30936819805062,origin2
1,0.6588841676831361,origin2
1,0.571935897575407,origin2
1,0.44096378116070295,origin2
1,0.8017079966896791,origin2
1,0.0184403849303106,origin2
1,0.17521395678666699,origin2
1,0.17067852935946803,origin2
1,0.390434160946598,origin2
1,0.00364023445036495,origin2
1,0.0165708603583114,origin2
1,0.638599084118031,origin2
1,0.0022849821843029397,origin2
1,0.23432056278964497,origin2
1,0.0274469091116615,origin2
1,0.44168671413874105,origin2
1,0.0185345900029014,origin2
1,0.0012221852907033,origin2
1,0.00412759630959821,origin2
1,0.36003013352582297,origin2
1,0.24426750776524997,origin2
1,0.10583797552251802,origin2
1,0.0041163123490526796,origin2
1,0.21413686371507,origin2
1,0.604376245093881,origin2
1,0.00198721982574063,origin2
1,0.860563722747619,origin2
1,0.5664573207872231,origin2
1,0.642899149573988,origin2
1,0.389359618726122,origin2
1,0.31843870201268104,origin2
1,0.29601235509725204,origin2
1,0.00139543757981915,origin2
1,0.41572891493067,origin2
1,0.910203509588674,origin2
1,0.777715168051505,origin2
1,0.41793421944587,origin2
1,0.841804394285489,origin2
1,0.615423870112199,origin2
1,0.8027427176228459,origin2
1,0.7521164958885859,origin2
1,0.4309809323515011,origin2
1,0.509923386517427,origin2
1,0.411436772045718,origin2
1,0.8621063915910592,origin2
1,0.882819624587793,origin2
1,0.853815430542548,origin2
1,0.792018476727144,origin2
1,0.6197390691479849,origin2
1,0.712065089064571,origin2
1,0.7800146210444,origin2
1,0.0008217842270569441,origin2
1,0.0111964779045751,origin2
1,0.94354441565507,origin2
1,0.91147851006019,origin2
1,0.9349522485975319,origin2
1,0.93401554519835,origin2
1,0.9373238446774,origin2
1,0.926023005251227,origin2
1,0.9233894775849879,origin2
1,0.000999135399883153,origin2
1,0.319708206936852,origin2
1,0.8536437132356759,origin2
1,0.704109827466014,origin2
1,0.43432275612607,origin2
1,0.0288753368681078,origin2
1,0.17034567501127698,origin2
1,0.0114992986489678,origin2
1,0.393386125381734,origin2
1,0.0252163978927099,origin2
1,0.357398861001331,origin2
1,0.00117310221921092,origin2
1,0.00550921559595485,origin2
1,0.0026257563776109,origin2
1,0.42425790164875105,origin2
1,0.7368630229085079,origin2
1,0.20742519783190302,origin2
1,0.0020792836949950102,origin2
1,0.7140680575531569,origin2
1,0.745645838788864,origin2
1,0.5139857154905539,origin2
1,0.769755571900375,origin2
1,0.450602651993669,origin2
1,0.000230082239118071,origin2
1,0.880251118399194,origin2
1,0.591534736057521,origin2
1,0.8741872937126379,origin2
1,0.9071190447234809,origin2
1,0.302434313943905,origin2
1,0.006597354173374021,origin2
1,0.016398686263061,origin2
1,0.510909197327625,origin2
1,0.00311073177814417,origin2
1,0.610796786069673,origin2
1,0.0112396205040051,origin2
1,0.00047235492942528605,origin2
1,0.7995054487344291,origin2
1,0.8689351272331229,origin2
1,0.49011596163845,origin2
1,0.7459002249875942,origin2
1,0.0032817856269666897,origin2
1,0.750168528779258,origin2
1,0.00416391304419097,origin2
1,0.0050157016346478,origin2
1,0.44000635960699797,origin2
1,0.00126888683708411,origin2
1,0.548639023451232,origin2
1,0.636372067201832,origin2
1,0.00175433570725548,origin2
1,0.0040976269663251606,origin2
1,0.48488016910335296,origin2
1,0.0007409983387160429,origin2
1,0.15754237597765802,origin2
1,0.44350804509959296,origin2
1,0.000128249027561197,origin2
1,0.16400865211019597,origin2
1,0.0033537747673891604,origin2
1,0.0131173719161614,origin2
1,0.832871879007774,origin2
1,0.93964521127828,origin2
1,0.000391755544131749,origin2
1,0.0008323403872194,origin2
1,0.00140550263609043,origin2
1,0.903362861644954,origin2
1,0.7851106555945021,origin2
1,0.98055466982914,origin2
1,0.743452515907129,origin2
1,0.008664428685726871,origin2
1,0.531911467942546,origin2
1,0.932706118957883,origin2
1,0.000345313194878454,origin2
1,0.349635554911105,origin2
1,0.00608357219555525,origin2
1,0.451388380217979,origin2
1,0.000143857740024247,origin2
1,0.29358697478964,origin2
1,0.238140009595049,origin2
1,0.5685758064096651,origin2
1,0.28701069462297396,origin2
1,0.0132293782266187,origin2
1,0.889342926488356,origin2
1,0.21721780579675,origin2
1,0.39204465915129294,origin2
1,0.000891188519100782,origin2
1,0.022423793440539,origin2
1,0.4392039836579821,origin2
1,0.631744446109005,origin2
1,0.9288071447929591,origin2
1,0.764591628725408,origin2
1,0.928296415777295,origin2
1,0.7456849761451,origin2
1,0.921717832812058,origin2
1,0.00433213704261025,origin2
1,0.27617265929635904,origin2
1,0.45300223002678297,origin2
1,0.5266695537892129,origin2
1,0.000132785764548649,origin2
1,0.7843869007299781,origin2
1,0.9383714204571341,origin2
1,0.900102346745351,origin2
1,0.942515335315683,origin2
1,0.632089499587578,origin2
1,0.938887277132879,origin2
1,0.9489998363171509,origin2
1,0.9158975631369201,origin2
1,0.00124992622441362,origin2
1,0.00208629867866625,origin2
1,0.00028981133176324503,origin2
1,0.00212448511306013,origin2
1,0.41108848651225394,origin2
1,0.0011314462579883802,origin2
1,0.9116364381453029,origin2
1,0.8217273407623091,origin2
1,0.932242722193896,origin2
1,0.9017471004779829,origin2
1,0.9655932151073601,origin2
1,0.9660580691872219,origin2
1,0.9676167216540259,origin2
1,0.8936322352067401,origin2
1,0.972215704424459,origin2
1,0.96533136735286,origin2
1,0.975124291300039,origin2
1,0.961350970345169,origin2
1,0.9506770537705849,origin2
1,0.9683220621154691,origin2
1,0.0175535307443253,origin2
1,0.9072514747241229,origin2
1,0.9147440806130691,origin2
1,0.9637532448249779,origin2
1,0.9776573111366691,origin2
1,0.939972757173025,origin2
1,0.9386874574699441,origin2
1,0.9262036109933001,origin2
1,0.926861779192818,origin2
1,0.0109944550761326,origin2
1,0.00663411870645719,origin2
1,0.892109819191548,origin2
1,0.850305174360725,origin2
1,0.830653635403212,origin2
1,0.867244071621537,origin2
1,0.893088477710927,origin2
1,0.8871262093567801,origin2
1,0.00331143539482425,origin2
1,0.44695769983978795,origin2
1,0.01177197732783,origin2
1,0.9144647106289371,origin2
1,0.846751639671354,origin2
1,0.8607443431673101,origin2
1,0.9165251403983771,origin2
1,0.00329377750171212,origin2
1,0.7956320581280121,origin2
1,0.337148493704708,origin2
1,0.00653825735477774,origin2
1,0.814914157373976,origin2
1,0.874688980168037,origin2
1,0.6999327103456611,origin2
1,0.8683311169159108,origin2
1,0.461804699803169,origin2
1,0.8816519144173671,origin2
1,0.46858178408937,origin2
1,0.901314614676802,origin2
1,0.90702260404651,origin2
0,0.0013140285164182199,origin2
0,0.0007958180662184161,origin2
0,0.000573874304023955,origin2
0,0.000366883518052362,origin2
0,0.0037238170894572297,origin2
0,0.000118715238613226,origin2
0,0.0009136130168473631,origin2
0,0.0008354057398816469,origin2
0,0.00011515904793811599,origin2
0,0.00033742327781056497,origin2
0,0.00023382633851778,origin2
0,0.000308153436299145,origin2
0,0.00023127559103732403,origin2
0,2.82844634307547e-05,origin2
0,0.000321901031885978,origin2
0,0.0013077883696218,origin2
0,0.00034358677742710896,origin2
0,0.0009057680201041711,origin2
0,0.00047294529888389003,origin2
0,0.0015388896269020599,origin2
0,0.00021651407164464,origin2
0,0.00122700852706179,origin2
0,3.42899451648252e-05,origin2
0,0.00027017440545262203,origin2
0,0.000767006426092804,origin2
0,0.000469939191202296,origin2
0,0.000264063840413874,origin2
0,0.000300011801787627,origin2
0,0.000498446969063451,origin2
0,0.000868488040470242,origin2
0,0.00046706080869529697,origin2
0,0.00195682351638664,origin2
0,0.000578834274031166,origin2
0,0.000584724031852184,origin2
0,0.263734830510338,origin2
0,0.000197533989300523,origin2
0,0.000534410003717798,origin2
0,0.00412796400147992,origin2
0,0.00156906959984966,origin2
0,0.000182573380120148,origin2
0,0.000107143757529549,origin2
0,9.037459619996021e-05,origin2
0,0.00127975815730608,origin2
0,0.000642556934228965,origin2
0,0.0009170647531005381,origin2
0,0.000944911322589133,origin2
0,0.000355245469716379,origin2
0,3.9212019361003005e-05,origin2
0,0.000202062941002841,origin2
0,0.000832699864362833,origin2
0,0.0013155526594096699,origin2
0,0.000532169417168635,origin2
0,0.00021407249944243301,origin2
0,0.000102628917917804,origin2
0,0.000341744945110377,origin2
0,0.0041807999899404705,origin2
0,0.00279678285174456,origin2
0,0.000209979424379932,origin2
0,0.000745724903583176,origin2
0,0.000314561664071929,origin2
0,0.000689969372442209,origin2
0,0.0020527424355669802,origin2
0,0.0018747352343425,origin2
0,0.00355768066021883,origin2
0,0.00138632001351014,origin2
0,0.0009373512547844869,origin2
0,0.0013739221460473,origin2
0,0.000656830822111206,origin2
0,0.000174672376421522,origin2
0,7.67788886782102e-05,origin2
0,0.00020965006129417902,origin2
0,0.000743117590198013,origin2
0,0.000817113810992312,origin2
0,0.000694016908343186,origin2
0,0.00058761885920153,origin2
0,0.0007848204367923389,origin2
0,0.00131584846523021,origin2
0,0.00112441655698279,origin2
0,0.000975918284561915,origin2
0,0.000915139946346092,origin2
0,0.00106368390873806,origin2
0,0.0013774149481899699,origin2
0,0.43712456929355303,origin2
0,0.00210866335449603,origin2
0,0.138162911696345,origin2
0,0.000420227831025146,origin2
0,4.43655568473331e-05,origin2
0,0.0024728510862637803,origin2
0,0.00013816180403502,origin2
0,0.00079227386409923,origin2
0,0.00148196747732541,origin2
0,0.0005848655526189121,origin2
0,3.65460422722046e-05,origin2
0,0.000386574693357846,origin2
0,0.0009299745053105961,origin2
0,0.000935699399328375,origin2
0,0.00148743380025156,origin2
0,0.000544771350116346,origin2
0,0.132447253527631,origin2
0,0.00022817273237148798,origin2
0,0.000492441192610352,origin2
0,0.00039101940670328904,origin2
0,0.000150162664245735,origin2
0,0.000432124202717244,origin2
0,0.00101512812665721,origin2
0,0.000411939422796725,origin2
0,0.00285184491141004,origin2
0,0.0005876922466388191,origin2
0,0.000555669657685254,origin2
0,0.0014817153424648301,origin2
0,0.0024764556911271397,origin2
0,0.0035534944764276,origin2
0,0.00103698635042206,origin2
0,0.00195968496635522,origin2
0,0.0023086741729564,origin2
0,0.000137065754396774,origin2
0,8.062804157073629e-05,origin2
0,0.000167255186997563,origin2
0,5.0692486834200396e-05,origin2
0,0.00196245819988736,origin2
0,0.000563544404828758,origin2
0,0.000540962644003907,origin2
0,0.000485062775670139,origin2
0,0.00124985039261371,origin2
0,0.13975571063758602,origin2
0,0.000788543573739704,origin2
0,0.00016466006561376102,origin2
0,2.52544249146349e-05,origin2
0,0.0015264819862860599,origin2
0,0.000329144526916106,origin2
0,0.00124898805798531,origin2
0,0.00024336012966506298,origin2
0,0.000629053296374388,origin2
0,0.00069738844130337,origin2
0,0.000450775506709667,origin2
0,0.000343727509758016,origin2
0,0.000849560877913083,origin2
0,0.00133460359543861,origin2
0,0.000453858730987735,origin2
0,0.00012092895249088601,origin2
0,0.00114514765601469,origin2
